924	0.0696804
925	0.0702033
926	0.0691302
927	0.0697844
928	0.0696402
929	0.0698585
930	0.0695455
931	0.0697549
932	0.0695694
933	0.0698969
934	0.0693026
935	0.0704034
936	0.0697535
937	0.069152
938	0.0703244
939	0.0690638
940	0.0697611
941	0.0700314
942	0.0701628
943	0.0697145
944	0.069549
945	0.0698187
946	0.069316
947	0.0697887
948	0.0700798
949	0.0696014
950	0.0695097
951	0.0692574
952	0.0693125
953	0.0692208
954	0.0693613
955	0.0693933
956	0.0694438
957	0.0699188
958	0.0696733
959	0.0701804
960	0.0688028
961	0.069984
962	0.0695298
963	0.0698928
964	0.0695948
965	0.0696482
966	0.0689906
967	0.0697071
968	0.0696089
969	0.0692055
970	0.0691378
971	0.0697784
972	0.0693631
973	0.0692027
974	0.0694346
975	0.0694725
976	0.0691322
977	0.069636
978	0.0691956
979	0.0692169
980	0.0699663
981	0.069055
982	0.0692999
983	0.0697395
984	0.0694128
985	0.0698984
986	0.0690532
987	0.0697385
988	0.0689479
989	0.0695016
990	0.0694789
991	0.069707
992	0.0695528
993	0.0695788
994	0.0686674
995	0.0688238
996	0.0686717
997	0.0690647
998	0.0693647
999	0.0693814
1000	0.0690868
